defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
http://purl.obolibrary.org/obo/HP_0031313	Abdominal aortic calcification	http://purl.obolibrary.org/obo/UBERON_0001516	abdominal aorta
http://purl.obolibrary.org/obo/HP_0009164	Abnormal calcification of the carpal bones	http://purl.obolibrary.org/obo/UBERON_0001435	carpal bone
http://purl.obolibrary.org/obo/HP_0025441	Achilles tendon calcification	http://purl.obolibrary.org/obo/UBERON_0003701	calcaneal tendon
http://purl.obolibrary.org/obo/HP_0010512	Adrenal calcification	http://purl.obolibrary.org/obo/UBERON_0002369	adrenal gland
http://purl.obolibrary.org/obo/HP_0005303	Aortic arch calcification	http://purl.obolibrary.org/obo/UBERON_0001508	arch of aorta
http://purl.obolibrary.org/obo/HP_0004380	Aortic valve calcification	http://purl.obolibrary.org/obo/UBERON_0002137	aortic valve
http://purl.obolibrary.org/obo/HP_0033641	Aortic valve leaflet calcification	http://purl.obolibrary.org/obo/UBERON_0011742	aortic valve leaflet
http://purl.obolibrary.org/obo/HP_0003207	Arterial calcification	http://purl.obolibrary.org/obo/UBERON_0001637	artery
http://purl.obolibrary.org/obo/HP_0002135	Basal ganglia calcification	http://purl.obolibrary.org/obo/UBERON_0002420	basal ganglion
http://purl.obolibrary.org/obo/HP_0031310	Basilar artery calcification	http://purl.obolibrary.org/obo/UBERON_0001633	basilar artery
http://purl.obolibrary.org/obo/HP_0100593	Calcification of cartilage	http://purl.obolibrary.org/obo/UBERON_0007844	cartilage element
http://purl.obolibrary.org/obo/HP_0005462	Calcification of falx cerebri	http://purl.obolibrary.org/obo/UBERON_0006059	falx cerebri
http://purl.obolibrary.org/obo/HP_0100249	Calcification of muscles	http://purl.obolibrary.org/obo/UBERON_0001015	musculature
http://purl.obolibrary.org/obo/HP_0004963	Calcification of the aorta	http://purl.obolibrary.org/obo/UBERON_0000947	aorta
http://purl.obolibrary.org/obo/HP_0005103	Calcification of the auricular cartilage	http://purl.obolibrary.org/obo/UBERON_0001867	cartilage of external ear
http://purl.obolibrary.org/obo/HP_0011415	Calcified placenta	http://purl.obolibrary.org/obo/UBERON_0001987	placenta
http://purl.obolibrary.org/obo/HP_0005146	Cardiac valve calcification	http://purl.obolibrary.org/obo/UBERON_0000946	cardial valve
http://purl.obolibrary.org/obo/HP_0011915	Cardiovascular calcification	http://purl.obolibrary.org/obo/UBERON_0004535	cardiovascular system
http://purl.obolibrary.org/obo/HP_0031314	Carotid artery calcification	http://purl.obolibrary.org/obo/UBERON_0005396	carotid artery segment
http://purl.obolibrary.org/obo/HP_0007352	Cerebellar calcifications	http://purl.obolibrary.org/obo/UBERON_0002037	cerebellum
http://purl.obolibrary.org/obo/HP_0031309	Cerebral artery calcification	http://purl.obolibrary.org/obo/UBERON_0004449	cerebral artery
http://purl.obolibrary.org/obo/HP_0002514	Cerebral calcification	http://purl.obolibrary.org/obo/UBERON_0001893	telencephalon
http://purl.obolibrary.org/obo/HP_0006960	Choroid plexus calcification	http://purl.obolibrary.org/obo/UBERON_0001886	choroid plexus
http://purl.obolibrary.org/obo/HP_0001717	Coronary artery calcification	http://purl.obolibrary.org/obo/UBERON_0001621	coronary artery
http://purl.obolibrary.org/obo/HP_0006646	Costal cartilage calcification	http://purl.obolibrary.org/obo/UBERON_0002236	costal cartilage
http://purl.obolibrary.org/obo/HP_0006302	Dagger-shaped pulp calcifications	http://purl.obolibrary.org/obo/UBERON_0001754	dental pulp
http://purl.obolibrary.org/obo/HP_0002461	Dense calcifications in the cerebellar dentate nucleus	http://purl.obolibrary.org/obo/UBERON_0002132	dentate nucleus
http://purl.obolibrary.org/obo/HP_0006370	Distal ulnar epiphyseal stippling	http://purl.obolibrary.org/obo/UBERON_0004408	distal epiphysis of ulna
http://purl.obolibrary.org/obo/HP_0031315	External carotid artery calcification	http://purl.obolibrary.org/obo/UBERON_0001070	external carotid artery
http://purl.obolibrary.org/obo/HP_0031303	Femoral arterial calcification	http://purl.obolibrary.org/obo/UBERON_0002060	femoral artery
http://purl.obolibrary.org/obo/HP_0004940	Generalized arterial calcification	http://purl.obolibrary.org/obo/UBERON_0004572	arterial system
http://purl.obolibrary.org/obo/HP_0025141	Gingival calcification	http://purl.obolibrary.org/obo/UBERON_0001828	gingiva
http://purl.obolibrary.org/obo/HP_0031627	Globus pallidus calcification	http://purl.obolibrary.org/obo/UBERON_0001875	globus pallidus
http://purl.obolibrary.org/obo/HP_0008703	Gonadal calcification	http://purl.obolibrary.org/obo/UBERON_0000991	gonad
http://purl.obolibrary.org/obo/HP_0006559	Hepatic calcification	http://purl.obolibrary.org/obo/UBERON_0002107	liver
http://purl.obolibrary.org/obo/HP_0031304	Iliac arterial calcification	http://purl.obolibrary.org/obo/UBERON_0005609	iliac artery
http://purl.obolibrary.org/obo/HP_0031307	Internal carotid artery calcification	http://purl.obolibrary.org/obo/UBERON_0001532	internal carotid artery
http://purl.obolibrary.org/obo/HP_0005645	Intervertebral disk calcification	http://purl.obolibrary.org/obo/UBERON_0001066	intervertebral disk
http://purl.obolibrary.org/obo/HP_0006514	Intraalveolar nodular calcifications	http://purl.obolibrary.org/obo/UBERON_0002299	alveolus of lung
http://purl.obolibrary.org/obo/HP_0008754	Laryngeal calcification	http://purl.obolibrary.org/obo/UBERON_0001737	larynx
http://purl.obolibrary.org/obo/HP_0012456	Medial arterial calcification	http://purl.obolibrary.org/obo/UBERON_0007239	tunica media of artery
http://purl.obolibrary.org/obo/HP_0100250	Meningeal calcification	http://purl.obolibrary.org/obo/UBERON_0010743	meningeal cluster
http://purl.obolibrary.org/obo/HP_0031311	Middle cerebral artery calcification	http://purl.obolibrary.org/obo/UBERON_0001627	middle cerebral artery
http://purl.obolibrary.org/obo/HP_0005136	Mitral annular calcification	http://purl.obolibrary.org/obo/UBERON_0005995	mitral valve anulus
http://purl.obolibrary.org/obo/HP_0004382	Mitral valve calcification	http://purl.obolibrary.org/obo/UBERON_0002135	mitral valve
http://purl.obolibrary.org/obo/HP_0033642	Mitral valve leaflet calcification	http://purl.obolibrary.org/obo/UBERON_0007151	mitral valve leaflet
http://purl.obolibrary.org/obo/HP_0006690	Myocardial calcification	http://purl.obolibrary.org/obo/UBERON_0002349	myocardium
http://purl.obolibrary.org/obo/HP_0000121	Nephrocalcinosis	http://purl.obolibrary.org/obo/UBERON_0008987	renal parenchyma
http://purl.obolibrary.org/obo/HP_0005213	Pancreatic calcification	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas
http://purl.obolibrary.org/obo/HP_0012682	Pineal gland calcification	http://purl.obolibrary.org/obo/UBERON_0001905	pineal body
http://purl.obolibrary.org/obo/HP_0010513	Pituitary calcification	http://purl.obolibrary.org/obo/UBERON_0000007	pituitary gland
http://purl.obolibrary.org/obo/HP_0006600	Progressive calcification of costochondral cartilage	http://purl.obolibrary.org/obo/UBERON_0002293	costochondral joint
http://purl.obolibrary.org/obo/HP_0007862	Retinal calcification	http://purl.obolibrary.org/obo/UBERON_0000966	retina
http://purl.obolibrary.org/obo/HP_0007618	Subcutaneous calcification	http://purl.obolibrary.org/obo/UBERON_0011818	superficial fascia
http://purl.obolibrary.org/obo/HP_0031051	Tarsal sclerosis	http://purl.obolibrary.org/obo/UBERON_0001447	tarsal bone
http://purl.obolibrary.org/obo/HP_0025041	Thalamic calcification	http://purl.obolibrary.org/obo/UBERON_0004703	dorsal thalamus
http://purl.obolibrary.org/obo/HP_0004962	Thoracic aorta calcification	http://purl.obolibrary.org/obo/UBERON_0001515	thoracic aorta
http://purl.obolibrary.org/obo/HP_0031305	Tibial arterial calcification	http://purl.obolibrary.org/obo/UBERON_0007610	tibial artery
http://purl.obolibrary.org/obo/HP_0002787	Tracheal calcification	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/HP_0004934	Vascular calcification	http://purl.obolibrary.org/obo/UBERON_0002049	vasculature
http://purl.obolibrary.org/obo/HP_0031308	Vertebral artery calcification	http://purl.obolibrary.org/obo/UBERON_0001535	vertebral artery
