source	source_version	source_language	translation_language	subject_id	predicate_id	source_value	translation_value	translator	translation_date	translation_confidence	translation_precision	translation_type	translation_status
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034367	rdfs:label	Decreased beta-mannosidase activity	β-マンノシダーゼ活性の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034595	rdfs:label	Elevated circulating N-carbamyl-beta-alanine concentration	循環中N-カルバミル-β-アラニン濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034611	rdfs:label	Elevated circulating arabitol concentration	循環アラビトール濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034712	rdfs:label	Decreased alpha-mannosidase activity	α-マンノシダーゼ活性低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034725	rdfs:label	Abnormal beta-mannosidase activity	β-マンノシダーゼ活性異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034726	rdfs:label	Elevated beta-mannosidase activity	β-マンノシダーゼ活性の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034727	rdfs:label	Reduced alpha-L-fucosidase activity	α-L-フコシダーゼ活性の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034728	rdfs:label	Abnormal alpha-L-fucosidase activity	α-L-フコシダーゼ活性異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034729	rdfs:label	Elevated alpha-L-fucosidase activity	α-L-フコシダーゼ活性上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034889	rdfs:label	Positive urine infectious agent nucleid acid test	尿中感染因子核酸検査陽性		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034933	rdfs:label	Increased circulating ribitol concentration	循環リビトール濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034983	rdfs:label	Phenylephrine does not induce blanching of eye redness	フェニレフリンは眼充血の白化を誘発しない		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034994	rdfs:label	Elevated circulating saccharopine concentration	循環サッカロピン濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0034996	rdfs:label	Reduced hepatic carbamoylphosphate synthetase activity	肝カルバモイルリン酸合成酵素活性の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040090	rdfs:label	Abnormality of the tympanic membrane	鼓膜の異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040106	rdfs:label	Morphological abnormality of the lateral semicircular canal	外半規管の形態異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040107	rdfs:label	Morphological abnormality of the posterior semicircular canal	後半規管の形態異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040108	rdfs:label	Morphological abnormality of the anterior semicircular canal	前半規管の形態学的異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040109	rdfs:label	Morphological abnormality of the utricle	僧帽弁の形態学的異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040110	rdfs:label	Morphological abnormality of the saccule	仙骨の形態学的異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040126	rdfs:label	Abnormal vitamin B12 level	ビタミンB12値異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040268	rdfs:label	Recurrent infections of the middle ear	再発性中耳炎		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0040278	rdfs:label	Prolactinoma	プロラクチノーマ		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0041063	rdfs:label	Chronic decreased cirulating IgG2	慢性循環性IgG2減少症		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0041154	rdfs:label	Fractured elbow joint	肘関節骨折		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0045040	rdfs:label	Abnormal lactate dehydrogenase level	乳酸脱水素酵素値の異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0045041	rdfs:label	Reduced lactate dehydrogenase B level	乳酸脱水素酵素B値の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100016	rdfs:label	Abnormality of mesentery morphology	腸間膜の異常		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100291	rdfs:label	Abnormality of central somatosensory evoked potentials	中枢性身体感覚誘発電位の異常		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100335	rdfs:label	Non-midline cleft lip	非正中口唇裂		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100502	rdfs:label	Vitamin B12 deficiency	ビタミンB12欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100503	rdfs:label	Low levels of vitamin B1	ビタミンB1欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100504	rdfs:label	Low levels of vitamin B2	ビタミンB2欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100505	rdfs:label	Low levels of vitamin B5	ビタミンB5欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100506	rdfs:label	Low levels of vitamin B8	ビタミンB8欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100510	rdfs:label	Low levels of vitamin C	ビタミンC欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100512	rdfs:label	Low levels of vitamin D	ビタミンD欠乏症		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100734	rdfs:label	Abnormality of vertebral epiphysis morphology	脊椎骨端の異常		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100851	rdfs:label	Abnormal emotion/affect behavior	異常な感情/情動行動		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0100852	rdfs:label	Abnormal fear/anxiety-related behavior	異常な恐怖/不安関連行動		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0200000	rdfs:label	Dysharmonic bone age	不調和な骨年齢		2023-07-31	1.0	EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0410058	rdfs:label	Increased level of D-threitol in CSF	血清中D-スレイトール濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0410071	rdfs:label	Increased level of ribitol in CSF	髄液中のリビトールの増加		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0410073	rdfs:label	Increased level of ribose in CSF	髄液中のリボースの増加		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0410075	rdfs:label	Increased level of xylitol in CSF	髄液中のキシリトール濃度の増加		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0500161	rdfs:label	Increased level of carnosine in blood	血中カルノシン濃度の上昇		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:0500162	rdfs:label	Decreased level of carnosine in blood	血中カルノシン濃度の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000074	rdfs:label	Idiosyncratic language	特異言語		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000082	rdfs:label	Reduced collaborative play	協調的な遊びの減少		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000083	rdfs:label	Ignores peers	仲間を無視する。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000128	rdfs:label	Nitric oxide addiction	一酸化窒素中毒		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000147	rdfs:label	Abnormal portal artery morphology	門脈形態異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000148	rdfs:label	Portal artery hyperplasia	門脈過形成		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000151	rdfs:label	History of recent cotralateral injury	最近の副傷病歴		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:4000163	rdfs:label	Decreased phytanoyl-CoA hydroxylase activity	フィタノイル-CoA水酸化酵素活性の低下		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200026	rdfs:label	Abnormal social imitation	社会的模倣の異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200027	rdfs:label	Reduced attempt to get or direct another's attention	他者の注意を引こうとする、または向けようとする試みの減少		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200028	rdfs:label	Reduced response to social cues	社会的合図に対する反応の減少		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200035	rdfs:label	Reduced collaborative imaginative play	共同的な想像遊びの減少		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200036	rdfs:label	Lack of response to verbal cues	言葉による合図に反応しない。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200037	rdfs:label	Reduced sympathetic expression	交感神経表現の減少		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200053	rdfs:label	Lack of nonverbal response to verbal cues	言葉による合図に対する非言語的反応の欠如		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200054	rdfs:label	Lack of verbal response to verbal cues	言葉による合図に対する言葉の反応の欠如		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200068	rdfs:label	Socially innappropriate questioning	社会的に不適切な質問		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200110	rdfs:label	Preferes being alone	一人でいることを好む。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200111	rdfs:label	Avoids emotional intimacy	感情的な親密さを避ける。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200113	rdfs:label	Offers information	情報提供		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200120	rdfs:label	Abnormality in emotional social interactions	感情的な社会的相互作用の異常		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200121	rdfs:label	Treats people like objects	人を物のように扱う。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200122	rdfs:label	Difficulty communicating ones emotions	自分の感情を伝えることが困難である。		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200125	rdfs:label	Aggression toward others	他者に対する攻撃性		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200126	rdfs:label	Aggression toward cargivers	養育者に対する攻撃性		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200127	rdfs:label	Aggression toward non caregivers	非介護者に対する攻撃性		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200135	rdfs:label	Delay in the acquisition of play skills	遊びの技能習得の遅れ		2023-07-31		EXACT		OFFICIAL
http://purl.obolibrary.org/obo/hp.owl	http://purl.obolibrary.org/obo/hp/releases/2023-07-21/hp.owl	en	ja	HP:5200137	rdfs:label	Reduced attempt to get or direct attention of peers	仲間の注意を引こうとする、あるいは引かせようとする試みの減少。		2023-07-31		EXACT		OFFICIAL
